Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6374218,-,b'Mayagüez',b'Puerto Rico',18.18,-67.17,-4,6,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,Temperature,GHI,
2020,1,6,7,0,26,0,N/A
2020,1,6,8,0,26.3,164,N/A
2020,1,6,9,0,26.700000000000003,125,N/A
2020,1,6,10,0,27.200000000000003,357,N/A
2020,1,6,11,0,27.6,373,N/A
2020,1,6,12,0,27.700000000000003,777,N/A
2020,1,6,13,0,27.8,780,N/A
2020,1,6,14,0,27.6,67,N/A
2020,1,6,15,0,27.400000000000002,152,N/A
2020,1,6,16,0,27.1,65,N/A
2020,1,6,17,0,26.700000000000003,183,N/A
2020,1,6,18,0,26.3,12,N/A
2020,1,6,19,0,26.200000000000003,0,N/A
2020,1,6,20,0,26.1,0,N/A
2020,1,6,21,0,26.1,0,N/A
2020,1,6,22,0,26,0,N/A
2020,1,6,23,0,25.900000000000002,0,N/A
2020,1,7,0,0,25.900000000000002,0,N/A
2020,1,7,1,0,25.8,0,N/A
2020,1,7,2,0,25.700000000000003,0,N/A
2020,1,7,3,0,25.700000000000003,0,N/A
2020,1,7,4,0,25.6,0,N/A
2020,1,7,5,0,25.6,0,N/A
2020,1,7,6,0,25.6,0,N/A
2020,1,7,7,0,26,0,N/A
2020,1,7,8,0,26.700000000000003,164,N/A
2020,1,7,9,0,27.3,382,N/A
2020,1,7,10,0,28.1,574,N/A
2020,1,7,11,0,28.6,717,N/A
2020,1,7,12,0,29.1,794,N/A
2020,1,7,13,0,29.3,798,N/A
2020,1,7,14,0,29.400000000000002,729,N/A
2020,1,7,15,0,29.3,596,N/A
2020,1,7,16,0,29,239,N/A
2020,1,7,17,0,28.3,193,N/A
2020,1,7,18,0,27.5,13,N/A
2020,1,7,19,0,27.200000000000003,0,N/A
2020,1,7,20,0,27,0,N/A
2020,1,7,21,0,26.8,0,N/A
2020,1,7,22,0,26.6,0,N/A
2020,1,7,23,0,26.400000000000002,0,N/A
2020,1,8,0,0,26.200000000000003,0,N/A
2020,1,8,1,0,26.1,0,N/A
2020,1,8,2,0,26.1,0,N/A
2020,1,8,3,0,26,0,N/A
2020,1,8,4,0,26,0,N/A
2020,1,8,5,0,26,0,N/A
2020,1,8,6,0,26,0,N/A
2020,1,8,7,0,26.3,0,N/A
2020,1,8,8,0,26.900000000000002,161,N/A
2020,1,8,9,0,27.5,377,N/A
2020,1,8,10,0,28.3,568,N/A
2020,1,8,11,0,28.8,524,N/A
2020,1,8,12,0,29.1,552,N/A
2020,1,8,13,0,29.3,496,N/A
2020,1,8,14,0,29.200000000000003,463,N/A
2020,1,8,15,0,29.1,100,N/A
2020,1,8,16,0,28.8,396,N/A
2020,1,8,17,0,28.200000000000003,184,N/A
2020,1,8,18,0,27.700000000000003,4,N/A
2020,1,8,19,0,27.5,0,N/A
2020,1,8,20,0,27.3,0,N/A
2020,1,8,21,0,27.1,0,N/A
2020,1,8,22,0,26.900000000000002,0,N/A
2020,1,8,23,0,26.700000000000003,0,N/A
2020,1,9,0,0,26.6,0,N/A
2020,1,9,1,0,26.5,0,N/A
2020,1,9,2,0,26.400000000000002,0,N/A
2020,1,9,3,0,26.3,0,N/A
2020,1,9,4,0,26.200000000000003,0,N/A
2020,1,9,5,0,26.200000000000003,0,N/A
2020,1,9,6,0,26.3,0,N/A
2020,1,9,7,0,26.6,0,N/A
2020,1,9,8,0,27.1,159,N/A
2020,1,9,9,0,27.900000000000002,82,N/A
2020,1,9,10,0,28.6,227,N/A
2020,1,9,11,0,29.1,703,N/A
2020,1,9,12,0,29.400000000000002,781,N/A
2020,1,9,13,0,29.5,785,N/A
2020,1,9,14,0,29.400000000000002,717,N/A
2020,1,9,15,0,29.1,585,N/A
2020,1,9,16,0,28.8,266,N/A
2020,1,9,17,0,28.200000000000003,187,N/A
2020,1,9,18,0,27.700000000000003,13,N/A
2020,1,9,19,0,27.400000000000002,0,N/A
2020,1,9,20,0,27.200000000000003,0,N/A
2020,1,9,21,0,27,0,N/A
2020,1,9,22,0,26.900000000000002,0,N/A
2020,1,9,23,0,26.700000000000003,0,N/A
2020,1,10,0,0,26.6,0,N/A
2020,1,10,1,0,26.5,0,N/A
2020,1,10,2,0,26.400000000000002,0,N/A
2020,1,10,3,0,26.400000000000002,0,N/A
2020,1,10,4,0,26.3,0,N/A
2020,1,10,5,0,26.3,0,N/A
2020,1,10,6,0,26.3,0,N/A
2020,1,10,7,0,26.5,0,N/A
2020,1,10,8,0,27,151,N/A
2020,1,10,9,0,27.700000000000003,188,N/A
2020,1,10,10,0,28.400000000000002,559,N/A
2020,1,10,11,0,28.900000000000002,706,N/A
2020,1,10,12,0,29.200000000000003,784,N/A
2020,1,10,13,0,29.3,653,N/A
2020,1,10,14,0,29.200000000000003,240,N/A
2020,1,10,15,0,29,273,N/A
2020,1,10,16,0,28.6,211,N/A
2020,1,10,17,0,28.1,191,N/A
2020,1,10,18,0,27.6,14,N/A
2020,1,10,19,0,27.3,0,N/A
2020,1,10,20,0,27.200000000000003,0,N/A
2020,1,10,21,0,27,0,N/A
2020,1,10,22,0,26.8,0,N/A
2020,1,10,23,0,26.5,0,N/A
2020,1,11,0,0,26.3,0,N/A
2020,1,11,1,0,26.3,0,N/A
2020,1,11,2,0,26.3,0,N/A
2020,1,11,3,0,26.200000000000003,0,N/A
2020,1,11,4,0,26.1,0,N/A
2020,1,11,5,0,26,0,N/A
2020,1,11,6,0,26,0,N/A
2020,1,11,7,0,26.3,0,N/A
2020,1,11,8,0,26.900000000000002,154,N/A
2020,1,11,9,0,27.700000000000003,369,N/A
2020,1,11,10,0,28.400000000000002,563,N/A
2020,1,11,11,0,28.900000000000002,707,N/A
2020,1,11,12,0,29.200000000000003,784,N/A
2020,1,11,13,0,29.3,586,N/A
2020,1,11,14,0,29.200000000000003,735,N/A
2020,1,11,15,0,29.1,603,N/A
2020,1,11,16,0,28.700000000000003,416,N/A
2020,1,11,17,0,28.1,199,N/A
2020,1,11,18,0,27.5,16,N/A
2020,1,11,19,0,27.200000000000003,0,N/A
2020,1,11,20,0,26.900000000000002,0,N/A
2020,1,11,21,0,26.8,0,N/A
2020,1,11,22,0,26.6,0,N/A
2020,1,11,23,0,26.5,0,N/A
2020,1,12,0,0,26.3,0,N/A
2020,1,12,1,0,26.3,0,N/A
2020,1,12,2,0,26.200000000000003,0,N/A
2020,1,12,3,0,26.1,0,N/A
2020,1,12,4,0,26.1,0,N/A
2020,1,12,5,0,26.1,0,N/A
2020,1,12,6,0,26.1,0,N/A
2020,1,12,7,0,26.200000000000003,0,N/A
2020,1,12,8,0,26.700000000000003,147,N/A
2020,1,12,9,0,27.200000000000003,243,N/A
2020,1,12,10,0,27.900000000000002,547,N/A
2020,1,12,11,0,28.400000000000002,696,N/A
2020,1,12,12,0,28.8,774,N/A
2020,1,12,13,0,28.900000000000002,781,N/A
2020,1,12,14,0,29,470,N/A
2020,1,12,15,0,28.8,85,N/A
2020,1,12,16,0,28.5,405,N/A
2020,1,12,17,0,28,194,N/A
2020,1,12,18,0,27.400000000000002,16,N/A
2020,1,12,19,0,27,0,N/A
2020,1,12,20,0,26.700000000000003,0,N/A
2020,1,12,21,0,26.6,0,N/A
2020,1,12,22,0,26.400000000000002,0,N/A
2020,1,12,23,0,26.400000000000002,0,N/A
2020,1,13,0,0,26.3,0,N/A
2020,1,13,1,0,26.200000000000003,0,N/A
2020,1,13,2,0,26.1,0,N/A
2020,1,13,3,0,26.1,0,N/A
2020,1,13,4,0,26,0,N/A
2020,1,13,5,0,26,0,N/A
2020,1,13,6,0,26,0,N/A
2020,1,13,7,0,26.1,0,N/A
2020,1,13,8,0,26.6,145,N/A
2020,1,13,9,0,27.3,358,N/A
2020,1,13,10,0,28,549,N/A
2020,1,13,11,0,28.5,700,N/A
2020,1,13,12,0,28.900000000000002,782,N/A
2020,1,13,13,0,29,322,N/A
2020,1,13,14,0,28.900000000000002,736,N/A
2020,1,13,15,0,28.6,605,N/A
2020,1,13,16,0,28.200000000000003,418,N/A
2020,1,13,17,0,27.700000000000003,202,N/A
2020,1,13,18,0,27.1,18,N/A
2020,1,13,19,0,26.700000000000003,0,N/A
2020,1,13,20,0,26.5,0,N/A
2020,1,13,21,0,26.3,0,N/A
2020,1,13,22,0,26.200000000000003,0,N/A
2020,1,13,23,0,26.1,0,N/A
2020,1,14,0,0,26.1,0,N/A
2020,1,14,1,0,26.1,0,N/A
2020,1,14,2,0,26,0,N/A
2020,1,14,3,0,26,0,N/A
2020,1,14,4,0,25.900000000000002,0,N/A
2020,1,14,5,0,25.8,0,N/A
2020,1,14,6,0,25.700000000000003,0,N/A
2020,1,14,7,0,25.900000000000002,0,N/A
2020,1,14,8,0,26.400000000000002,138,N/A
2020,1,14,9,0,27,257,N/A
2020,1,14,10,0,27.5,537,N/A
2020,1,14,11,0,27.900000000000002,694,N/A
2020,1,14,12,0,28.200000000000003,771,N/A
2020,1,14,13,0,28.3,778,N/A
2020,1,14,14,0,28.3,463,N/A
2020,1,14,15,0,28.200000000000003,29,N/A
2020,1,14,16,0,28,69,N/A
2020,1,14,17,0,27.5,197,N/A
2020,1,14,18,0,26.900000000000002,13,N/A
2020,1,14,19,0,26.6,0,N/A
2020,1,14,20,0,26.400000000000002,0,N/A
2020,1,14,21,0,26.200000000000003,0,N/A
2020,1,14,22,0,26.1,0,N/A
2020,1,14,23,0,26,0,N/A
2020,1,15,0,0,25.8,0,N/A
2020,1,15,1,0,25.700000000000003,0,N/A
2020,1,15,2,0,25.6,0,N/A
2020,1,15,3,0,25.6,0,N/A
2020,1,15,4,0,25.5,0,N/A
2020,1,15,5,0,25.5,0,N/A
2020,1,15,6,0,25.6,0,N/A
2020,1,15,7,0,25.700000000000003,0,N/A
2020,1,15,8,0,26.1,143,N/A
2020,1,15,9,0,26.6,356,N/A
2020,1,15,10,0,27.3,547,N/A
2020,1,15,11,0,27.900000000000002,693,N/A
2020,1,15,12,0,28.200000000000003,771,N/A
2020,1,15,13,0,28.5,556,N/A
2020,1,15,14,0,28.6,722,N/A
2020,1,15,15,0,28.5,15,N/A
2020,1,15,16,0,28.1,194,N/A
2020,1,15,17,0,27.6,198,N/A
2020,1,15,18,0,27,19,N/A
2020,1,15,19,0,26.700000000000003,0,N/A
2020,1,15,20,0,26.5,0,N/A
2020,1,15,21,0,26.3,0,N/A
2020,1,15,22,0,26.200000000000003,0,N/A
2020,1,15,23,0,26,0,N/A
2020,1,16,0,0,25.900000000000002,0,N/A
2020,1,16,1,0,25.700000000000003,0,N/A
2020,1,16,2,0,25.6,0,N/A
2020,1,16,3,0,25.400000000000002,0,N/A
2020,1,16,4,0,25.3,0,N/A
2020,1,16,5,0,25.3,0,N/A
2020,1,16,6,0,25.200000000000003,0,N/A
2020,1,16,7,0,25.6,0,N/A
2020,1,16,8,0,26.3,161,N/A
2020,1,16,9,0,27.1,387,N/A
2020,1,16,10,0,27.900000000000002,589,N/A
2020,1,16,11,0,28.5,740,N/A
2020,1,16,12,0,29,821,N/A
2020,1,16,13,0,29.200000000000003,829,N/A
2020,1,16,14,0,29.200000000000003,762,N/A
2020,1,16,15,0,29,628,N/A
2020,1,16,16,0,28.5,439,N/A
2020,1,16,17,0,27.8,219,N/A
2020,1,16,18,0,27,24,N/A
2020,1,16,19,0,26.6,0,N/A
2020,1,16,20,0,26.3,0,N/A
2020,1,16,21,0,26,0,N/A
2020,1,16,22,0,25.8,0,N/A
2020,1,16,23,0,25.5,0,N/A
2020,1,17,0,0,25.400000000000002,0,N/A
2020,1,17,1,0,25.200000000000003,0,N/A
2020,1,17,2,0,25.1,0,N/A
2020,1,17,3,0,25,0,N/A
2020,1,17,4,0,25,0,N/A
2020,1,17,5,0,25,0,N/A
2020,1,17,6,0,25,0,N/A
2020,1,17,7,0,25.5,0,N/A
2020,1,17,8,0,26.1,161,N/A
2020,1,17,9,0,26.8,383,N/A
2020,1,17,10,0,27.6,582,N/A
2020,1,17,11,0,28.200000000000003,731,N/A
2020,1,17,12,0,28.6,813,N/A
2020,1,17,13,0,28.8,824,N/A
2020,1,17,14,0,28.900000000000002,760,N/A
2020,1,17,15,0,28.700000000000003,629,N/A
2020,1,17,16,0,28.400000000000002,441,N/A
2020,1,17,17,0,27.8,222,N/A
2020,1,17,18,0,27,13,N/A
2020,1,17,19,0,26.8,0,N/A
2020,1,17,20,0,26.6,0,N/A
2020,1,17,21,0,26.400000000000002,0,N/A
2020,1,17,22,0,26.200000000000003,0,N/A
2020,1,17,23,0,25.900000000000002,0,N/A
2020,1,18,0,0,25.6,0,N/A
2020,1,18,1,0,25.400000000000002,0,N/A
2020,1,18,2,0,25.3,0,N/A
2020,1,18,3,0,25.200000000000003,0,N/A
2020,1,18,4,0,25.200000000000003,0,N/A
2020,1,18,5,0,25.3,0,N/A
2020,1,18,6,0,25.3,0,N/A
2020,1,18,7,0,25.5,0,N/A
2020,1,18,8,0,26,158,N/A
2020,1,18,9,0,26.700000000000003,376,N/A
2020,1,18,10,0,27.400000000000002,98,N/A
2020,1,18,11,0,28,718,N/A
2020,1,18,12,0,28.400000000000002,799,N/A
2020,1,18,13,0,28.5,808,N/A
2020,1,18,14,0,28.5,752,N/A
2020,1,18,15,0,28.400000000000002,621,N/A
2020,1,18,16,0,28.1,437,N/A
2020,1,18,17,0,27.5,219,N/A
2020,1,18,18,0,26.8,25,N/A
2020,1,18,19,0,26.3,0,N/A
2020,1,18,20,0,25.8,0,N/A
2020,1,18,21,0,25.400000000000002,0,N/A
2020,1,18,22,0,25.200000000000003,0,N/A
2020,1,18,23,0,25,0,N/A
2020,1,19,0,0,25,0,N/A
2020,1,19,1,0,24.900000000000002,0,N/A
2020,1,19,2,0,24.8,0,N/A
2020,1,19,3,0,24.8,0,N/A
2020,1,19,4,0,24.8,0,N/A
2020,1,19,5,0,24.8,0,N/A
2020,1,19,6,0,24.8,0,N/A
2020,1,19,7,0,25,0,N/A
2020,1,19,8,0,25.5,157,N/A
2020,1,19,9,0,26.200000000000003,379,N/A
2020,1,19,10,0,27,577,N/A
2020,1,19,11,0,27.6,726,N/A
2020,1,19,12,0,28,807,N/A
2020,1,19,13,0,28.3,568,N/A
2020,1,19,14,0,28.400000000000002,754,N/A
2020,1,19,15,0,28.3,346,N/A
2020,1,19,16,0,27.900000000000002,215,N/A
2020,1,19,17,0,27.3,218,N/A
2020,1,19,18,0,26.700000000000003,26,N/A
2020,1,19,19,0,26.3,0,N/A
2020,1,19,20,0,26,0,N/A
2020,1,19,21,0,25.8,0,N/A
2020,1,19,22,0,25.6,0,N/A
2020,1,19,23,0,25.5,0,N/A
2020,1,20,0,0,25.3,0,N/A
2020,1,20,1,0,25.200000000000003,0,N/A
2020,1,20,2,0,25.1,0,N/A
2020,1,20,3,0,25,0,N/A
2020,1,20,4,0,25,0,N/A
2020,1,20,5,0,25.1,0,N/A
2020,1,20,6,0,25.200000000000003,0,N/A
2020,1,20,7,0,25.400000000000002,0,N/A
2020,1,20,8,0,25.900000000000002,151,N/A
2020,1,20,9,0,26.5,367,N/A
2020,1,20,10,0,27.3,373,N/A
2020,1,20,11,0,28,714,N/A
2020,1,20,12,0,28.400000000000002,797,N/A
2020,1,20,13,0,28.6,808,N/A
2020,1,20,14,0,28.6,241,N/A
2020,1,20,15,0,28.400000000000002,129,N/A
2020,1,20,16,0,27.8,432,N/A
2020,1,20,17,0,27.3,215,N/A
2020,1,20,18,0,26.8,26,N/A
2020,1,20,19,0,26.6,0,N/A
2020,1,20,20,0,26.400000000000002,0,N/A
2020,1,20,21,0,26.200000000000003,0,N/A
2020,1,20,22,0,26.1,0,N/A
2020,1,20,23,0,25.900000000000002,0,N/A
2020,1,21,0,0,25.8,0,N/A
2020,1,21,1,0,25.8,0,N/A
2020,1,21,2,0,25.8,0,N/A
2020,1,21,3,0,25.700000000000003,0,N/A
2020,1,21,4,0,25.700000000000003,0,N/A
2020,1,21,5,0,25.8,0,N/A
2020,1,21,6,0,25.700000000000003,0,N/A
2020,1,21,7,0,26,0,N/A
2020,1,21,8,0,26.3,154,N/A
2020,1,21,9,0,26.900000000000002,373,N/A
2020,1,21,10,0,27.700000000000003,571,N/A
2020,1,21,11,0,28.200000000000003,597,N/A
2020,1,21,12,0,28.5,804,N/A
2020,1,21,13,0,28.700000000000003,816,N/A
2020,1,21,14,0,28.700000000000003,750,N/A
2020,1,21,15,0,28.5,621,N/A
2020,1,21,16,0,28.200000000000003,439,N/A
2020,1,21,17,0,27.700000000000003,224,N/A
2020,1,21,18,0,27,29,N/A
2020,1,21,19,0,26.700000000000003,0,N/A
2020,1,21,20,0,26.400000000000002,0,N/A
2020,1,21,21,0,26.200000000000003,0,N/A
2020,1,21,22,0,26.1,0,N/A
2020,1,21,23,0,26,0,N/A
2020,1,22,0,0,25.900000000000002,0,N/A
2020,1,22,1,0,25.8,0,N/A
2020,1,22,2,0,25.700000000000003,0,N/A
2020,1,22,3,0,25.6,0,N/A
2020,1,22,4,0,25.400000000000002,0,N/A
2020,1,22,5,0,25.3,0,N/A
2020,1,22,6,0,25.3,0,N/A
2020,1,22,7,0,25.700000000000003,0,N/A
2020,1,22,8,0,26.5,160,N/A
2020,1,22,9,0,27.1,381,N/A
2020,1,22,10,0,27.700000000000003,580,N/A
2020,1,22,11,0,28.200000000000003,726,N/A
2020,1,22,12,0,28.400000000000002,811,N/A
2020,1,22,13,0,28.400000000000002,823,N/A
2020,1,22,14,0,28.3,446,N/A
2020,1,22,15,0,28,631,N/A
2020,1,22,16,0,27.6,447,N/A
2020,1,22,17,0,27.1,231,N/A
2020,1,22,18,0,26.5,32,N/A
2020,1,22,19,0,26.400000000000002,0,N/A
2020,1,22,20,0,26.3,0,N/A
2020,1,22,21,0,26.3,0,N/A
2020,1,22,22,0,26.3,0,N/A
2020,1,22,23,0,26.200000000000003,0,N/A
2020,1,23,0,0,26.200000000000003,0,N/A
2020,1,23,1,0,26.200000000000003,0,N/A
2020,1,23,2,0,26.1,0,N/A
2020,1,23,3,0,26,0,N/A
2020,1,23,4,0,26,0,N/A
2020,1,23,5,0,25.900000000000002,0,N/A
2020,1,23,6,0,25.8,0,N/A
2020,1,23,7,0,26.1,0,N/A
2020,1,23,8,0,26.400000000000002,158,N/A
2020,1,23,9,0,26.700000000000003,378,N/A
2020,1,23,10,0,27.1,576,N/A
2020,1,23,11,0,27.3,716,N/A
2020,1,23,12,0,27.400000000000002,105,N/A
2020,1,23,13,0,27.3,143,N/A
2020,1,23,14,0,27.1,353,N/A
2020,1,23,15,0,26.900000000000002,298,N/A
2020,1,23,16,0,26.5,444,N/A
2020,1,23,17,0,26.1,229,N/A
2020,1,23,18,0,25.6,17,N/A
2020,1,23,19,0,25.5,0,N/A
2020,1,23,20,0,25.400000000000002,0,N/A
2020,1,23,21,0,25.3,0,N/A
2020,1,23,22,0,25.200000000000003,0,N/A
2020,1,23,23,0,25.200000000000003,0,N/A
2020,1,24,0,0,25.200000000000003,0,N/A
2020,1,24,1,0,25.200000000000003,0,N/A
2020,1,24,2,0,25.200000000000003,0,N/A
2020,1,24,3,0,25.200000000000003,0,N/A
2020,1,24,4,0,25.200000000000003,0,N/A
2020,1,24,5,0,25.200000000000003,0,N/A
2020,1,24,6,0,25.200000000000003,0,N/A
2020,1,24,7,0,25.5,0,N/A
2020,1,24,8,0,25.900000000000002,159,N/A
2020,1,24,9,0,26.3,383,N/A
2020,1,24,10,0,27,583,N/A
2020,1,24,11,0,27.6,734,N/A
2020,1,24,12,0,28,821,N/A
2020,1,24,13,0,28.1,833,N/A
2020,1,24,14,0,28.1,771,N/A
2020,1,24,15,0,27.900000000000002,642,N/A
2020,1,24,16,0,27.5,457,N/A
2020,1,24,17,0,27,238,N/A
2020,1,24,18,0,26.400000000000002,35,N/A
